"","lhs","","rhs","support","confidence","lift","count"
"[291]","{ls,X..1}","=>","{cd}",0.0250967385295744,0.965957446808511,2.37679137823258,227
"[292]","{cd,X..1}","=>","{ls}",0.0250967385295744,0.58656330749354,1.87737619118155,227
"[293]","{cat}","=>","{ll}",0.0249861802100608,0.60427807486631,4.90196877772715,226
"[294]","{vi,X.}","=>","{ls}",0.0249861802100608,0.715189873417722,2.28906312988793,226
"[295]","{ls,X.}","=>","{vi}",0.0249861802100608,0.617486338797814,2.87007396424781,226
"[296]","{ls,elm,more}","=>","{cd}",0.0249861802100608,0.8828125,2.17220866770947,226
"[297]","{elm,more,cd}","=>","{ls}",0.0249861802100608,0.974137931034483,3.11786184933011,226
"[298]","{vi,mv,cp}","=>","{cd}",0.0249861802100608,0.982608695652174,2.41776269101575,226
"[299]","{cd,mv,cp}","=>","{vi}",0.0249861802100608,0.750830564784053,3.48985737845414,226
"[300]","{vi,cd,mv}","=>","{cp}",0.0249861802100608,0.5,6.63123167155425,226
"[301]","{z,m}","=>","{cd}",0.0248756218905473,0.556930693069307,1.37035857421433,225
"[302]","{cd,m}","=>","{z}",0.0248756218905473,0.526932084309134,2.49012575892169,225
"[303]","{date}","=>","{cd}",0.0247650635710337,0.641833810888252,1.57926736112194,224
"[304]","{vi,exit,elm}","=>","{cd}",0.0247650635710337,0.808664259927798,1.98976284848937,224
"[305]","{exit,elm,cd}","=>","{vi}",0.0247650635710337,0.662721893491124,3.08032863649909,224
"[306]","{X}","=>","{z}",0.0246545052515202,0.628169014084507,2.96854165746832,223
"[307]","{cat,ll}","=>","{cd}",0.0246545052515202,0.986725663716814,2.42789271717045,223
"[308]","{cd,cat}","=>","{ll}",0.0246545052515202,0.663690476190476,5.38392857142857,223
"[309]","{exit,more}","=>","{ls}",0.0246545052515202,0.90650406504065,2.90139039925431,223
"[310]","{vi,elm,fg}","=>","{ls}",0.0246545052515202,0.802158273381295,2.56741740365669,223
"[311]","{ls,elm,fg}","=>","{vi}",0.0246545052515202,0.724025974025974,3.36526975080418,223
"[312]","{ls,vi,fg}","=>","{elm}",0.0246545052515202,0.777003484320557,2.62532555684701,223
"[313]","{mkdir}","=>","{cd}",0.0245439469320066,0.965217391304348,2.37497043099778,222
"[314]","{cat}","=>","{vi}",0.0245439469320066,0.593582887700535,2.75897082181466,222
"[315]","{exit,rm}","=>","{vi}",0.0245439469320066,0.608219178082192,2.82700023933886,222
"[316]","{pwd}","=>","{ls}",0.0244333886124931,0.667673716012085,2.13698116112148,221
"[317]","{elm,X.l}","=>","{cd}",0.0244333886124931,0.85,2.09147170837867,221
"[318]","{mv,X.l}","=>","{cd}",0.0243228302929795,0.986547085201794,2.42745331492117,220
"[319]","{X..5}","=>","{ll}",0.024212271973466,0.77112676056338,6.25546327291101,219
"[320]","{ll,X..5}","=>","{cd}",0.024212271973466,1,2.46055495103373,219
"[321]","{cd,X..5}","=>","{ll}",0.024212271973466,0.779359430604982,6.32224757831575,219
"[322]","{vi,grep}","=>","{ls}",0.024212271973466,0.644117647058824,2.06158673660547,219
"[323]","{ls,grep}","=>","{vi}",0.024212271973466,0.661631419939577,3.07526011991443,219
"[324]","{ls,vi,X.}","=>","{cd}",0.024212271973466,0.969026548672566,2.38434307201941,219
"[325]","{vi,X.,cd}","=>","{ls}",0.024212271973466,0.720394736842105,2.30572200804559,219
"[326]","{ls,X.,cd}","=>","{vi}",0.024212271973466,0.638483965014577,2.96767084458214,219
"[327]","{vi,finger}","=>","{cd}",0.0241017136539525,0.875502008032129,2.15422080050343,218
"[328]","{finger,cd}","=>","{vi}",0.0241017136539525,0.662613981762918,3.07982706323001,218
"[329]","{vi,exit,rm}","=>","{ls}",0.0241017136539525,0.981981981981982,3.1429678085729,218
"[330]","{ls,exit,rm}","=>","{vi}",0.0241017136539525,0.619318181818182,2.87858836307577,218
"[331]","{vi,rm,cp}","=>","{ls}",0.0239911553344389,0.718543046357616,2.29979541907454,217
"[332]","{ls,rm,cp}","=>","{vi}",0.0239911553344389,0.725752508361204,3.37329467529655,217
"[333]","{ls,vi,cp}","=>","{rm}",0.0239911553344389,0.642011834319527,4.03263683431953,217
"[334]","{X.nw}","=>","{emacs}",0.0238805970149254,1,13.5810810810811,216
"[335]","{date}","=>","{ls}",0.0238805970149254,0.6189111747851,1.98090997025167,216
"[336]","{k}","=>","{m}",0.0237700386954118,0.521844660194175,5.88539270755151,215
"[337]","{fg,rm}","=>","{cd}",0.0237700386954118,0.846456692913386,2.08275320658367,215
"[338]","{ls,vi,grep}","=>","{cd}",0.0237700386954118,0.981735159817352,2.41561330809248,215
"[339]","{vi,cd,grep}","=>","{ls}",0.0237700386954118,0.657492354740061,2.10439432010752,215
"[340]","{ls,cd,grep}","=>","{vi}",0.0237700386954118,0.676100628930818,3.14251294382284,215
"[341]","{vi,mail}","=>","{cd}",0.0236594803758983,0.810606060606061,1.99454075576219,214
"[342]","{cd,mail}","=>","{vi}",0.0236594803758983,0.658461538461538,3.06052652383588,214
"[343]","{make}","=>","{rm}",0.0235489220563847,0.674050632911392,4.23388053797468,213
"[344]","{ls,vi,rm,cp}","=>","{cd}",0.0235489220563847,0.981566820276498,2.41519909940177,213
"[345]","{vi,cd,rm,cp}","=>","{ls}",0.0235489220563847,0.724489795918367,2.31882880540751,213
"[346]","{ls,cd,rm,cp}","=>","{vi}",0.0235489220563847,0.726962457337884,3.37891851316606,213
"[347]","{ls,vi,cd,cp}","=>","{rm}",0.0235489220563847,0.641566265060241,4.02983810240964,213
"[348]","{ls,vi,exit,elm}","=>","{cd}",0.0235489220563847,0.855421686746988,2.10481206654693,213
"[349]","{vi,exit,elm,cd}","=>","{ls}",0.0235489220563847,0.950892857142857,3.04346280709736,213
"[350]","{ls,exit,elm,cd}","=>","{vi}",0.0235489220563847,0.657407407407407,3.0556269270298,213
"[351]","{X..3}","=>","{cd}",0.0234383637368712,0.894514767932489,2.20100274100908,212
"[352]","{rm,m}","=>","{cd}",0.0234383637368712,0.95067264573991,2.33918228528767,212
"[353]","{exit,more}","=>","{cd}",0.0234383637368712,0.861788617886179,2.12047825048435,212
"[354]","{mkdir}","=>","{ls}",0.0233278054173577,0.917391304347826,2.9362364995846,211
"[355]","{pwd,ls}","=>","{cd}",0.0233278054173577,0.95475113122172,2.34921762293266,211
"[356]","{pwd,cd}","=>","{ls}",0.0233278054173577,0.705685618729097,2.25864346121893,211
"[357]","{rm,make}","=>","{cd}",0.0233278054173577,0.990610328638498,2.43745114867661,211
"[358]","{cd,make}","=>","{rm}",0.0233278054173577,0.676282051282051,4.24789663461539,211
"[359]","{vi,cat}","=>","{cd}",0.0233278054173577,0.95045045045045,2.3386355615681,211
"[360]","{cd,cat}","=>","{vi}",0.0233278054173577,0.62797619047619,2.91883075172515,211
"[361]","{exit,rm}","=>","{elm}",0.0233278054173577,0.578082191780822,1.9532138306528,211
"[362]","{X..1}","=>","{ll}",0.0232172470978441,0.521091811414392,4.22715285582348,210
"[363]","{k,m}","=>","{ll}",0.0232172470978441,0.976744186046512,7.92345395765982,210
"[364]","{ll,k}","=>","{m}",0.0232172470978441,0.598290598290598,6.74755419144446,210
"[365]","{ll,m}","=>","{k}",0.0232172470978441,0.584958217270195,12.8421045514779,210
"[366]","{X.,rm}","=>","{ls}",0.0231066887783306,0.74910394265233,2.39760975275666,209
"[367]","{ls,X.}","=>","{rm}",0.0231066887783306,0.57103825136612,3.58683401639344,209
"[368]","{k,m}","=>","{cd}",0.022996130458817,0.967441860465116,2.38044385960473,208
"[369]","{cd,k}","=>","{m}",0.022996130458817,0.566757493188011,6.39192210210169,208
"[370]","{exit,elm,rm}","=>","{ls}",0.022996130458817,0.985781990521327,3.15513025628641,208
"[371]","{ls,exit,rm}","=>","{elm}",0.022996130458817,0.590909090909091,1.99655312935104,208
"[372]","{ls,elm,rm}","=>","{exit}",0.022996130458817,0.523929471032746,2.39825003314331,208
"[373]","{make}","=>","{vi}",0.0228855721393035,0.655063291139241,3.04473148425202,207
"[374]","{ll,X..1}","=>","{cd}",0.0228855721393035,0.985714285714286,2.42540416601897,207
"[375]","{cd,X..1}","=>","{ll}",0.0228855721393035,0.534883720930233,4.33903431014704,207
"[376]","{quota}","=>","{emacs}",0.0227750138197899,0.575418994413408,7.81481201872263,206
"[377]","{ll,k,m}","=>","{cd}",0.0227750138197899,0.980952380952381,2.41368723768071,206
"[378]","{cd,k,m}","=>","{ll}",0.0227750138197899,0.990384615384615,8.03410658847879,206
"[379]","{cd,ll,k}","=>","{m}",0.0227750138197899,0.605882352941176,6.83317441689893,206
"[380]","{cd,ll,m}","=>","{k}",0.0227750138197899,0.595375722543353,13.0708092485549,206
"[381]","{ls,exit,more}","=>","{cd}",0.0227750138197899,0.923766816143498,2.27297901306255,206
"[382]","{exit,more,cd}","=>","{ls}",0.0227750138197899,0.971698113207547,3.11005287825982,206
"[383]","{vi,make}","=>","{cd}",0.0226644555002764,0.990338164251208,2.43678147324597,205
"[384]","{cd,make}","=>","{vi}",0.0226644555002764,0.657051282051282,3.05397165783856,205
"[385]","{pwd}","=>","{vi}",0.0225538971807629,0.61631419939577,2.86462586512577,204
"[386]","{cat}","=>","{rm}",0.0225538971807629,0.545454545454545,3.42613636363636,204
"[387]","{ls,mkdir}","=>","{cd}",0.0225538971807629,0.966824644549763,2.37892516592835,204
"[388]","{mkdir,cd}","=>","{ls}",0.0225538971807629,0.918918918918919,2.94112583921501,204
"[389]","{more,rm}","=>","{vi}",0.0225538971807629,0.612612612612613,2.84742090497486,204
"[390]","{vi,more}","=>","{rm}",0.0225538971807629,0.511278195488722,3.21146616541353,204
"[391]","{exit,mail}","=>","{ls}",0.0224433388612493,0.683501683501683,2.18764073859615,203
"[392]","{ls,mail}","=>","{exit}",0.0224433388612493,0.504975124378109,2.31148785425101,203
"[393]","{vi,mail}","=>","{elm}",0.0224433388612493,0.768939393939394,2.59807875165552,203
"[394]","{X.,more}","=>","{ls}",0.0224433388612493,0.78988326848249,2.52812956950606,203
"[395]","{ls,X.}","=>","{more}",0.0224433388612493,0.554644808743169,6.3503320190911,203
"[396]","{ll,cp}","=>","{vi}",0.0224433388612493,0.674418604651163,3.1346949018858,203
"[397]","{mv,ll}","=>","{rm}",0.0224433388612493,0.656957928802589,4.12651699029126,203
"[398]","{quota}","=>","{ls}",0.0223327805417358,0.564245810055866,1.80594598441448,202
"[399]","{z,m}","=>","{ll}",0.0223327805417358,0.5,4.05605381165919,202
"[400]","{ll,m}","=>","{z}",0.0223327805417358,0.562674094707521,2.65903196793601,202
"[401]","{X.,more}","=>","{cd}",0.0223327805417358,0.785992217898833,1.93397704322496,202
"[402]","{mv,ll}","=>","{vi}",0.0223327805417358,0.653721682847896,3.0384956944292,202
"[403]","{ls,vi,mail}","=>","{cd}",0.0223327805417358,0.845188284518828,2.07963221802851,202
"[404]","{vi,cd,mail}","=>","{ls}",0.0223327805417358,0.94392523364486,3.02116197392702,202
"[405]","{ls,cd,mail}","=>","{vi}",0.0223327805417358,0.687074829931973,3.1935209849613,202
"[406]","{date}","=>","{elm}",0.0222222222222222,0.575931232091691,1.94594620630158,201
"[407]","{ls,clear}","=>","{cd}",0.0222222222222222,0.830578512396694,2.04368407089992,201
"[408]","{cd,clear}","=>","{ls}",0.0222222222222222,0.813765182186235,2.60456690476804,201
"[409]","{vi,more,rm}","=>","{ls}",0.0222222222222222,0.985294117647059,3.1535687523417,201
"[410]","{ls,more,rm}","=>","{vi}",0.0222222222222222,0.62037037037037,2.8834789311408,201
"[411]","{ls,vi,more}","=>","{rm}",0.0222222222222222,0.528947368421053,3.32245065789474,201
"[412]","{vi,ll,cp}","=>","{cd}",0.0222222222222222,0.990147783251232,2.43631303033389,201
"[413]","{cd,ll,cp}","=>","{vi}",0.0222222222222222,0.672240802675585,3.12457248725625,201
"[414]","{rm,mv,ll}","=>","{cd}",0.0222222222222222,0.990147783251232,2.43631303033389,201
"[415]","{cd,mv,ll}","=>","{rm}",0.0222222222222222,0.665562913907285,4.18056705298013,201
"[416]","{pwd,vi}","=>","{cd}",0.0221116639027087,0.980392156862745,2.41230877552327,200
"[417]","{pwd,cd}","=>","{vi}",0.0221116639027087,0.668896321070234,3.10902735050373,200
"[418]","{X.,ll}","=>","{cd}",0.0221116639027087,0.985221674876847,2.42419206998397,200
"[419]","{vi,exit,rm}","=>","{cd}",0.0221116639027087,0.900900900900901,2.21671617210246,200
"[420]","{exit,cd,rm}","=>","{vi}",0.0221116639027087,0.645161290322581,2.99870702516328,200
"[421]","{tail}","=>","{cd}",0.0220011055831951,0.934272300469484,2.29882833453386,199
"[422]","{cd,mail}","=>","{elm}",0.0220011055831951,0.612307692307692,2.068854343266,199
"[423]","{cat,rm}","=>","{cd}",0.0220011055831951,0.975490196078431,2.40024723164565,199
"[424]","{cd,cat}","=>","{rm}",0.0220011055831951,0.592261904761905,3.72014508928571,199
"[425]","{make}","=>","{ls}",0.0218905472636816,0.626582278481013,2.0054623881319,198
"[426]","{X.,mv}","=>","{cd}",0.0218905472636816,0.99,2.43594940152339,198
"[427]","{ls,X.,rm}","=>","{cd}",0.0218905472636816,0.947368421052632,2.33105205887406,198
"[428]","{X.,cd,rm}","=>","{ls}",0.0218905472636816,0.747169811320755,2.39141930056484,198
"[429]","{ls,X.,cd}","=>","{rm}",0.0218905472636816,0.577259475218659,3.6259110787172,198
"[430]","{vi,mv,ll}","=>","{cd}",0.0218905472636816,0.98019801980198,2.41183109061722,198
"[431]","{cd,mv,ll}","=>","{vi}",0.0218905472636816,0.655629139072848,3.04736154312123,198
"[432]","{ls,make}","=>","{cd}",0.021779988944168,0.994949494949495,2.44812790582649,197
"[433]","{cd,make}","=>","{ls}",0.021779988944168,0.631410256410256,2.02091499265066,197
"[434]","{ll,cp}","=>","{rm}",0.021779988944168,0.654485049833887,4.1109842192691,197
"[435]","{ls,vi,exit,rm}","=>","{cd}",0.021779988944168,0.903669724770642,2.22352901538369,197
"[436]","{vi,exit,cd,rm}","=>","{ls}",0.021779988944168,0.985,3.15262738853503,197
"[437]","{ls,exit,cd,rm}","=>","{vi}",0.021779988944168,0.652317880794702,3.03197082825698,197
"[438]","{quota}","=>","{cd}",0.0216694306246545,0.547486033519553,1.34711947039836,196
"[439]","{rm,grep}","=>","{vi}",0.0216694306246545,0.753846153846154,3.50387382401771,196
"[440]","{vi,grep}","=>","{rm}",0.0216694306246545,0.576470588235294,3.62095588235294,196
"[441]","{ll,z,m}","=>","{cd}",0.0216694306246545,0.97029702970297,2.38746916040897,196
"[442]","{cd,z,m}","=>","{ll}",0.0216694306246545,0.871111111111111,7.06654708520179,196
"[443]","{cd,ll,m}","=>","{z}",0.0216694306246545,0.566473988439306,2.67698914599453,196
"[444]","{findall}","=>","{ll}",0.021558872305141,0.641447368421053,5.20349008732594,195
"[445]","{cp,X.l}","=>","{cd}",0.021558872305141,0.989847715736041,2.43557469772375,195
"[446]","{elm,X.l}","=>","{ls}",0.021558872305141,0.75,2.40047770700637,195
"[447]","{rm,ll,cp}","=>","{cd}",0.021558872305141,0.989847715736041,2.43557469772375,195
"[448]","{cd,ll,cp}","=>","{rm}",0.021558872305141,0.652173913043478,4.09646739130435,195
"[449]","{less}","=>","{cd}",0.0214483139856274,0.923809523809524,2.27308409762164,194
"[450]","{findall}","=>","{cd}",0.0214483139856274,0.638157894736842,1.570222567436,194
"[451]","{vi,finger}","=>","{ls}",0.0214483139856274,0.779116465863454,2.49366894328908,194
"[452]","{ls,finger}","=>","{vi}",0.0214483139856274,0.582582582582583,2.70784144884864,194
"[453]","{exit,X.l}","=>","{ls}",0.0214483139856274,0.850877192982456,2.72334897753939,194
"[454]","{vi,more,rm}","=>","{cd}",0.0214483139856274,0.950980392156863,2.33993951225757,194
"[455]","{more,cd,rm}","=>","{vi}",0.0214483139856274,0.633986928104575,2.94676863551176,194
"[456]","{vi,more,cd}","=>","{rm}",0.0214483139856274,0.521505376344086,3.27570564516129,194
"[457]","{ls,vi,elm,fg}","=>","{cd}",0.0214483139856274,0.869955156950673,2.14057246861231,194
"[458]","{vi,elm,fg,cd}","=>","{ls}",0.0214483139856274,0.829059829059829,2.65351951657684,194
"[459]","{ls,elm,fg,cd}","=>","{vi}",0.0214483139856274,0.798353909465021,3.71074568916296,194
"[460]","{ls,vi,fg,cd}","=>","{elm}",0.0214483139856274,0.751937984496124,2.54063469173233,194
"[461]","{vi,rm,grep}","=>","{cd}",0.0212271973466003,0.979591836734694,2.41033954386978,192
"[462]","{cd,rm,grep}","=>","{vi}",0.0212271973466003,0.774193548387097,3.59844843019594,192
"[463]","{vi,cd,grep}","=>","{rm}",0.0212271973466003,0.587155963302752,3.68807339449541,192
"[464]","{ls,vi,more,rm}","=>","{cd}",0.0212271973466003,0.955223880597015,2.35038084874864,192
"[465]","{vi,more,cd,rm}","=>","{ls}",0.0212271973466003,0.989690721649485,3.16764068553418,192
"[466]","{ls,more,cd,rm}","=>","{vi}",0.0212271973466003,0.64,2.97471736896197,192
"[467]","{ls,vi,more,cd}","=>","{rm}",0.0212271973466003,0.530386740331492,3.33149171270718,192
"[468]","{cat}","=>","{ls}",0.0211166390270868,0.510695187165775,1.63454988248919,191
"[469]","{ls,elm,mail}","=>","{cd}",0.0211166390270868,0.665505226480836,1.63751217995625,191
"[470]","{elm,cd,mail}","=>","{ls}",0.0211166390270868,0.959798994974874,3.07196812085907,191
"[471]","{ls,cd,mail}","=>","{elm}",0.0211166390270868,0.649659863945578,2.19505919663345,191
"[472]","{ls,X.,more}","=>","{cd}",0.0211166390270868,0.940886699507389,2.31510342683469,191
"[473]","{X.,more,cd}","=>","{ls}",0.0211166390270868,0.945544554455445,3.02634483193542,191
"[474]","{ls,X.,cd}","=>","{more}",0.0211166390270868,0.556851311953353,6.37559508432668,191
"[475]","{vi,z}","=>","{cd}",0.0210060807075732,0.84070796460177,2.06860814467438,190
"[476]","{rm,X..1}","=>","{vi}",0.0208955223880597,0.670212765957447,3.1151461809276,189
"[477]","{vi,X..1}","=>","{rm}",0.0208955223880597,0.759036144578313,4.76769578313253,189
"[478]","{vi,m}","=>","{cd}",0.0208955223880597,0.904306220095694,2.22509514710706,189
"[479]","{elm,mv}","=>","{cd}",0.0208955223880597,0.91747572815534,2.2574994453659,189
"[480]","{tar}","=>","{cd}",0.0207849640685462,0.994708994708995,2.447536141769,188
"[481]","{elm,more}","=>","{vi}",0.0207849640685462,0.630872483221476,2.93229270849859,188
"[482]","{exit,X.l}","=>","{cd}",0.0207849640685462,0.824561403508772,2.02887864383483,188
"[483]","{ls,man}","=>","{cd}",0.0206744057490326,0.921182266009852,2.26661958543501,187
"[484]","{ls,ll}","=>","{rm}",0.0206744057490326,0.582554517133956,3.65917056074766,187
"[485]","{vi,elm,mail}","=>","{ls}",0.0206744057490326,0.921182266009852,2.94836999152835,187
"[486]","{ls,elm,mail}","=>","{vi}",0.0206744057490326,0.651567944250871,3.02848512628424,187
"[487]","{ls,vi,mail}","=>","{elm}",0.0206744057490326,0.782426778242678,2.64364968591895,187
"[488]","{date}","=>","{vi}",0.0205638474295191,0.532951289398281,2.4771554021621,186
"[489]","{ls,rlogin}","=>","{cd}",0.0205638474295191,0.830357142857143,2.04313937898337,186
"[490]","{cd,rlogin}","=>","{ls}",0.0205638474295191,0.699248120300752,2.23803936593075,186
"[491]","{exit,finger}","=>","{elm}",0.0205638474295191,0.628378378378378,2.12315369160718,186
"[492]","{elm,finger}","=>","{exit}",0.0205638474295191,0.584905660377358,2.67736421969292,186
"[493]","{X.,rm}","=>","{vi}",0.0205638474295191,0.666666666666667,3.09866392600206,186
"[494]","{vi,X.}","=>","{rm}",0.0205638474295191,0.588607594936709,3.6971914556962,186
"[495]","{ls,z}","=>","{cd}",0.0205638474295191,0.873239436619718,2.14865361921255,186
"[496]","{X.f}","=>","{cd}",0.0204532891100055,0.783898305084746,1.92882485568322,185
"[497]","{ls,exit,X.l}","=>","{cd}",0.020342730790492,0.948453608247423,2.333722221599,184
"[498]","{exit,cd,X.l}","=>","{ls}",0.020342730790492,0.978723404255319,3.13253828432037,184
"[499]","{wc}","=>","{cd}",0.0202321724709784,0.978609625668449,2.40792275956777,183
"[500]","{elm,finger}","=>","{ls}",0.0202321724709784,0.575471698113208,1.84187597644514,183
"[501]","{ls,finger}","=>","{elm}",0.0202321724709784,0.54954954954955,1.85680824642349,183
"[502]","{rm,grep}","=>","{ls}",0.0202321724709784,0.703846153846154,2.25275600195982,183
"[503]","{ls,grep}","=>","{rm}",0.0202321724709784,0.552870090634441,3.47271525679758,183
"[504]","{ll,findall}","=>","{cd}",0.0201216141514649,0.933333333333333,2.29651795429815,182
"[505]","{cd,findall}","=>","{ll}",0.0201216141514649,0.938144329896907,7.61032777032962,182
"[506]","{ls,date}","=>","{cd}",0.0201216141514649,0.842592592592593,2.07324537540805,182
"[507]","{cd,date}","=>","{ls}",0.0201216141514649,0.8125,2.60051751592357,182
